s_id,lon,lat,alt,alt_dem,year,day,date,phase_id,macro_etapa,license_short,clima_temp_media,clima_temp_max_media,clima_temp_min_media,clima_precip_acumulada,clima_radiacion_media,clima_humedad_media,clima_gdd_acumulado,clima_ventana_dias_disponibles
20426,2.0969,41.9869,572,561,2017,106,2017-04-16,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.199000000000002,18.19933333333333,5.1066666666666665,59.75,19.69033333333333,63.70366666666666,59.49,30.0
20426,2.0969,41.9869,572,561,2017,216,2017-08-04,91,Cosecha / post-cosecha,CC BY-NC 4.0,23.95266666666667,31.009,17.21033333333333,37.07999999999999,24.421,53.35633333333333,418.58,30.0
20426,2.0969,41.9869,572,561,2017,231,2017-08-19,95,Senescencia / caída de hojas,CC BY-NC 4.0,23.106666666666666,30.04966666666667,16.706333333333333,35.25000000000001,23.124666666666663,55.76966666666667,393.2,30.0
20426,2.0969,41.9869,572,561,2018,130,2018-05-10,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.650333333333334,18.611,7.170333333333334,105.89,19.190999999999995,69.536,98.74,30.0
20426,2.0969,41.9869,572,561,2018,240,2018-08-28,85,Envero / maduración,CC BY-NC 4.0,22.354333333333333,28.302000000000003,16.892999999999997,78.69,21.784666666666663,66.83200000000001,370.63,30.0
20426,2.0969,41.9869,572,561,2018,247,2018-09-04,91,Cosecha / post-cosecha,CC BY-NC 4.0,21.059,26.811333333333334,15.984666666666666,99.39,19.85333333333333,70.92133333333332,331.7699999999999,30.0
20426,2.0969,41.9869,572,561,2018,259,2018-09-16,95,Senescencia / caída de hojas,CC BY-NC 4.0,20.160000000000004,26.008666666666663,15.229333333333331,55.35999999999999,17.91266666666667,70.58833333333334,304.8,30.0
20426,2.0969,41.9869,572,561,2019,136,2019-05-16,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.806333333333331,18.329,5.448666666666666,60.55,20.49233333333333,65.14666666666666,60.86000000000001,30.0
20426,2.0969,41.9869,572,561,2019,240,2019-08-28,85,Envero / maduración,CC BY-NC 4.0,22.56666666666667,28.9,16.970666666666666,45.76,22.55233333333333,61.048,377.0,30.0
20426,2.0969,41.9869,572,561,2019,289,2019-10-16,91,Cosecha / post-cosecha,CC BY-NC 4.0,17.016333333333332,23.561,11.939333333333334,22.01,14.833,69.75466666666665,210.49,30.0
20426,2.0969,41.9869,572,561,2019,314,2019-11-10,95,Senescencia / caída de hojas,CC BY-NC 4.0,11.713,17.598333333333336,7.101,96.0,10.393666666666668,76.94666666666667,76.88999999999999,30.0
20426,2.0969,41.9869,572,561,2020,116,2020-04-25,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.086333333333334,15.455666666666666,5.342666666666667,144.83,16.183,76.088,33.94,30.0
20426,2.0969,41.9869,572,561,2020,257,2020-09-13,95,Senescencia / caída de hojas,CC BY-NC 4.0,20.07633333333333,26.32933333333333,14.477666666666664,96.34,19.982000000000006,67.35400000000001,302.29,30.0
20428,0.85732,41.1894,316,308,2013,103,2013-04-13,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.019999999999998,17.841,6.885666666666668,19.3,18.49633333333333,68.854,70.91000000000001,30.0
20428,0.85732,41.1894,316,308,2013,215,2013-08-03,85,Envero / maduración,CC BY-NC 4.0,25.91333333333333,31.804666666666662,20.67233333333333,18.24,26.50266666666668,61.31833333333332,477.4,30.0
20428,0.85732,41.1894,316,308,2013,273,2013-09-30,91,Cosecha / post-cosecha,CC BY-NC 4.0,21.494333333333334,27.797,16.289,16.52,18.970333333333333,65.69866666666667,344.83,30.0
20428,0.85732,41.1894,316,308,2013,307,2013-11-03,95,Senescencia / caída de hojas,CC BY-NC 4.0,17.903333333333332,24.04533333333334,13.299333333333337,7.93,13.145666666666669,67.95733333333332,237.1,30.0
20428,0.85732,41.1894,316,308,2014,83,2014-03-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.907333333333334,17.254,5.884666666666667,4.640000000000001,15.928000000000004,68.41533333333334,38.76,30.0
20428,0.85732,41.1894,316,308,2014,208,2014-07-27,85,Envero / maduración,CC BY-NC 4.0,23.82233333333333,30.207,17.958333333333332,19.85,26.655,58.278000000000006,414.6700000000001,30.0
20428,0.85732,41.1894,316,308,2014,305,2014-11-01,95,Senescencia / caída de hojas,CC BY-NC 4.0,18.98433333333333,25.08233333333333,14.682666666666668,17.58,12.777333333333331,71.62299999999999,269.53,30.0
20428,0.85732,41.1894,316,308,2015,89,2015-03-30,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.347666666666669,16.972,6.7156666666666665,61.27,15.519000000000002,71.50033333333334,53.900000000000006,30.0
20428,0.85732,41.1894,316,308,2015,202,2015-07-21,85,Envero / maduración,CC BY-NC 4.0,26.87066666666667,33.69766666666666,20.824666666666666,5.78,27.11,58.206,506.12,30.0
20428,0.85732,41.1894,316,308,2015,305,2015-11-01,95,Senescencia / caída de hojas,CC BY-NC 4.0,16.50166666666667,21.809,12.418666666666669,17.029999999999998,11.846666666666664,74.127,195.04999999999995,30.0
20428,0.85732,41.1894,316,308,2016,87,2016-03-27,11,Brotación / desarrollo foliar,CC BY-NC 4.0,9.622000000000003,15.234333333333332,5.206333333333334,52.66,15.329,68.44433333333335,21.11,30.0
20428,0.85732,41.1894,316,308,2016,203,2016-07-21,85,Envero / maduración,CC BY-NC 4.0,25.004,31.65133333333333,19.138,2.94,27.78633333333333,55.929,450.12,30.0
20428,0.85732,41.1894,316,308,2016,306,2016-11-01,95,Senescencia / caída de hojas,CC BY-NC 4.0,17.584333333333333,22.997333333333337,13.589333333333334,43.5,11.021000000000004,75.46333333333332,227.53,30.0
20428,0.85732,41.1894,316,308,2017,83,2017-03-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.226999999999997,18.93933333333333,7.106333333333334,51.13,16.041,68.87166666666668,71.49000000000001,30.0
20428,0.85732,41.1894,316,308,2017,196,2017-07-15,85,Envero / maduración,CC BY-NC 4.0,25.473666666666663,31.864333333333327,19.510666666666665,12.8,27.356666666666666,57.691,464.21,30.0
20428,0.85732,41.1894,316,308,2017,305,2017-11-01,95,Senescencia / caída de hojas,CC BY-NC 4.0,17.996000000000002,24.27133333333333,13.408,33.74,13.956333333333331,71.69766666666666,239.88,30.0
20428,0.85732,41.1894,316,308,2018,86,2018-03-27,11,Brotación / desarrollo foliar,CC BY-NC 4.0,9.897333333333334,15.521666666666668,5.4270000000000005,51.84,13.863333333333337,68.78099999999999,26.77,30.0
20428,0.85732,41.1894,316,308,2018,202,2018-07-21,85,Envero / maduración,CC BY-NC 4.0,25.674,31.88566666666667,20.25166666666667,19.94,27.476666666666667,60.61066666666667,470.22,30.0
20428,0.85732,41.1894,316,308,2018,313,2018-11-09,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.548666666666666,19.557,10.484,187.88,10.117333333333336,77.33733333333333,140.12999999999997,30.0
20428,0.85732,41.1894,316,308,2019,83,2019-03-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.984666666666667,19.00333333333333,6.467,1.27,17.600666666666665,64.54466666666666,59.59,30.0
20428,0.85732,41.1894,316,308,2019,208,2019-07-27,85,Envero / maduración,CC BY-NC 4.0,26.948333333333338,33.635666666666665,20.95833333333333,20.56,26.25633333333333,54.379,508.45,30.0
20428,0.85732,41.1894,316,308,2019,322,2019-11-18,95,Senescencia / caída de hojas,CC BY-NC 4.0,13.253999999999998,18.008333333333333,9.434666666666669,96.36,9.251666666666663,73.38866666666668,109.59,30.0
20428,0.85732,41.1894,316,308,2020,78,2020-03-18,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.965333333333335,18.250333333333334,7.011333333333334,26.67,13.993999999999998,70.63799999999999,62.64999999999999,30.0
20428,0.85732,41.1894,316,308,2020,203,2020-07-21,85,Envero / maduración,CC BY-NC 4.0,24.52666666666666,30.891,18.89833333333333,24.5,27.988666666666667,64.444,435.80000000000007,30.0
20428,0.85732,41.1894,316,308,2020,323,2020-11-18,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.903,20.24833333333333,10.767666666666669,91.65,9.066666666666665,75.96466666666666,147.09,30.0
20430,0.66664,41.2876,343,346,2013,110,2013-04-20,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.366,19.10033333333333,6.423666666666667,21.98,19.892333333333333,68.13133333333333,79.92999999999999,30.0
20430,0.66664,41.2876,343,346,2013,226,2013-08-14,85,Envero / maduración,CC BY-NC 4.0,25.717,33.17366666666666,19.036,14.43,25.276,56.86933333333333,471.50999999999993,30.0
20430,0.66664,41.2876,343,346,2013,294,2013-10-21,91,Cosecha / post-cosecha,CC BY-NC 4.0,19.153,25.93466666666667,13.951999999999998,14.58,14.690000000000005,69.50566666666667,274.59,30.0
20430,0.66664,41.2876,343,346,2013,317,2013-11-13,95,Senescencia / caída de hojas,CC BY-NC 4.0,15.984000000000002,22.332000000000004,11.287,4.19,11.085333333333336,69.01833333333333,179.67000000000002,30.0
20430,0.66664,41.2876,343,346,2014,114,2014-04-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,14.224333333333334,21.276,8.379333333333333,47.61,19.414,67.99633333333333,130.17999999999998,30.0
20430,0.66664,41.2876,343,346,2014,221,2014-08-09,85,Envero / maduración,CC BY-NC 4.0,25.008333333333333,32.506,18.091,9.88,25.89066666666667,53.917,450.25,30.0
20430,0.66664,41.2876,343,346,2014,294,2014-10-21,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.439,24.65566666666667,13.67166666666667,56.67,13.256333333333332,72.778,253.17,30.0
20430,0.66664,41.2876,343,346,2014,303,2014-10-30,95,Senescencia / caída de hojas,CC BY-NC 4.0,18.017,25.028,13.036,16.049999999999997,12.999,70.71,240.51,30.0
20430,0.66664,41.2876,343,346,2015,117,2015-04-27,11,Brotación / desarrollo foliar,CC BY-NC 4.0,13.953333333333331,21.59733333333334,7.640666666666666,19.69,21.291999999999994,64.038,118.64,30.0
20430,0.66664,41.2876,343,346,2015,213,2015-08-01,85,Envero / maduración,CC BY-NC 4.0,27.676333333333336,35.61866666666667,20.55666666666667,25.21,26.048,50.975,530.29,30.0
20430,0.66664,41.2876,343,346,2015,270,2015-09-27,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.055333333333333,26.993666666666662,14.376333333333337,40.11,17.732000000000003,62.43033333333334,301.66,30.0
20430,0.66664,41.2876,343,346,2015,313,2015-11-09,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.445666666666662,20.57933333333333,9.601,51.830000000000005,10.710333333333333,76.39233333333333,133.37000000000003,30.0
20430,0.66664,41.2876,343,346,2016,115,2016-04-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.994666666666667,20.022,6.813333333333333,44.12,20.071000000000005,64.474,91.55,30.0
20430,0.66664,41.2876,343,346,2016,222,2016-08-09,85,Envero / maduración,CC BY-NC 4.0,26.032333333333334,34.34,18.712333333333333,11.54,26.92,49.78433333333333,480.97,30.0
20430,0.66664,41.2876,343,346,2016,289,2016-10-15,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.175666666666665,24.85966666666667,13.095999999999998,47.16,15.338333333333336,69.73666666666668,245.27,30.0
20430,0.66664,41.2876,343,346,2016,304,2016-10-30,95,Senescencia / caída de hojas,CC BY-NC 4.0,16.46933333333333,22.88766666666667,11.799000000000005,43.38999999999999,11.392,74.53433333333334,194.08,30.0
20430,0.66664,41.2876,343,346,2017,99,2017-04-09,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.041666666666668,19.52166666666666,6.087333333333334,52.05,19.018666666666668,67.76066666666667,71.08,30.0
20430,0.66664,41.2876,343,346,2017,213,2017-08-01,85,Envero / maduración,CC BY-NC 4.0,26.054333333333336,33.878,19.182,19.62,25.614666666666665,55.72933333333334,481.63,30.0
20430,0.66664,41.2876,343,346,2017,288,2017-10-15,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.864,26.322333333333333,13.436666666666667,9.44,16.355999999999998,70.23933333333335,265.92,30.0
20430,0.66664,41.2876,343,346,2017,307,2017-11-03,95,Senescencia / caída de hojas,CC BY-NC 4.0,16.522333333333332,23.87033333333333,11.390999999999998,38.28999999999999,13.549666666666663,72.06500000000001,195.67,30.0
20430,0.66664,41.2876,343,346,2018,108,2018-04-18,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.701666666666666,17.365666666666662,4.863666666666668,86.63,17.108999999999998,69.16066666666667,46.27000000000001,30.0
20430,0.66664,41.2876,343,346,2018,218,2018-08-06,85,Envero / maduración,CC BY-NC 4.0,27.16933333333333,35.14733333333333,20.15233333333333,35.14,26.868,55.651,515.08,30.0
20430,0.66664,41.2876,343,346,2018,294,2018-10-21,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.412333333333336,25.131666666666668,13.149666666666668,117.61999999999998,14.82566666666667,69.85233333333332,252.37,30.0
20430,0.66664,41.2876,343,346,2018,319,2018-11-15,95,Senescencia / caída de hojas,CC BY-NC 4.0,12.23733333333333,17.885666666666665,7.898,135.03000000000003,9.338333333333331,79.60000000000001,80.28999999999999,30.0
20430,0.66664,41.2876,343,346,2019,111,2019-04-21,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.776666666666666,18.79533333333334,6.006666666666665,28.06,18.795666666666666,62.873000000000005,59.43000000000001,30.0
20430,0.66664,41.2876,343,346,2019,218,2019-08-06,85,Envero / maduración,CC BY-NC 4.0,26.148,34.142,19.099666666666668,31.13,25.619333333333337,52.76466666666668,484.44000000000005,30.0
20430,0.66664,41.2876,343,346,2019,282,2019-10-09,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.687666666666665,28.079000000000004,14.918666666666669,21.9,16.823999999999998,62.16833333333332,320.62999999999994,30.0
20430,0.66664,41.2876,343,346,2019,310,2019-11-06,95,Senescencia / caída de hojas,CC BY-NC 4.0,15.584666666666667,21.474,10.772666666666664,115.99,11.016666666666664,74.948,167.54,30.0
20430,0.66664,41.2876,343,346,2020,109,2020-04-18,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.193333333333332,17.016000000000002,6.46,71.46,15.861666666666668,76.15333333333335,50.64,30.0
20430,0.66664,41.2876,343,346,2020,216,2020-08-03,85,Envero / maduración,CC BY-NC 4.0,26.116333333333333,34.04366666666667,19.06066666666667,14.010000000000002,27.114,56.010000000000005,483.49,30.0
20430,0.66664,41.2876,343,346,2020,275,2020-10-01,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.188666666666663,27.014,14.560333333333334,31.62,18.438666666666663,65.66633333333334,305.6600000000001,30.0
20430,0.66664,41.2876,343,346,2020,295,2020-10-21,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.882333333333332,21.680333333333337,9.364666666666666,24.59,14.830666666666668,68.19466666666668,147.75,30.0
20431,0.74263,41.084,229,198,2013,243,2013-08-31,85,Envero / maduración,CC BY-NC 4.0,24.486333333333327,30.62633333333333,19.216666666666665,19.03,22.832666666666668,63.27566666666668,434.59,30.0
20431,0.74263,41.084,229,198,2014,243,2014-08-31,85,Envero / maduración,CC BY-NC 4.0,24.357000000000003,30.205666666666666,19.533333333333328,38.7,22.59499999999999,66.36666666666667,430.71,30.0
20431,0.74263,41.084,229,198,2015,247,2015-09-04,85,Envero / maduración,CC BY-NC 4.0,24.12933333333333,29.596666666666668,19.641,54.28000000000001,21.214,66.72000000000001,423.8800000000001,30.0
20431,0.74263,41.084,229,198,2016,239,2016-08-26,85,Envero / maduración,CC BY-NC 4.0,25.701999999999995,32.62233333333334,20.10833333333333,6.54,25.34766666666667,57.88133333333333,471.06000000000006,30.0
20431,0.74263,41.084,229,198,2017,230,2017-08-18,85,Envero / maduración,CC BY-NC 4.0,25.447333333333333,31.68533333333333,20.16533333333333,20.52,24.110333333333333,61.63766666666666,463.42,30.0
20431,0.74263,41.084,229,198,2018,235,2018-08-23,85,Envero / maduración,CC BY-NC 4.0,26.581,32.839333333333336,21.442666666666664,40.91,24.790000000000003,63.364333333333335,497.43000000000006,30.0
20431,0.74263,41.084,229,198,2019,231,2019-08-19,85,Envero / maduración,CC BY-NC 4.0,26.32933333333333,33.067,20.61133333333333,19.180000000000003,25.04633333333334,57.385,489.88000000000005,30.0
20431,0.74263,41.084,229,198,2020,238,2020-08-25,85,Envero / maduración,CC BY-NC 4.0,26.91066666666666,33.34966666666667,21.34733333333333,7.249999999999999,24.406666666666663,59.211333333333336,507.32,30.0
20434,2.10392,42.318,1151,1169,2013,107,2013-04-17,11,Brotación / desarrollo foliar,CC BY-NC 4.0,2.4516666666666667,7.588666666666667,-2.094666666666666,62.47,15.233,82.28266666666666,0.4299999999999997,30.0
20434,2.10392,42.318,1151,1169,2014,152,2014-06-01,11,Brotación / desarrollo foliar,CC BY-NC 4.0,6.738666666666665,12.480666666666666,1.1123333333333334,48.17999999999999,21.02833333333333,75.06766666666667,5.379999999999999,30.0
20434,2.10392,42.318,1151,1169,2014,246,2014-09-03,85,Envero / maduración,CC BY-NC 4.0,14.022333333333332,20.91033333333333,7.751333333333334,41.54999999999999,18.62033333333333,69.48366666666666,120.67,30.0
20434,2.10392,42.318,1151,1169,2014,276,2014-10-03,91,Cosecha / post-cosecha,CC BY-NC 4.0,12.084666666666664,18.398333333333333,6.777666666666665,34.760000000000005,15.093333333333332,72.47,68.67999999999998,30.0
20434,2.10392,42.318,1151,1169,2014,285,2014-10-12,95,Senescencia / caída de hojas,CC BY-NC 4.0,10.788666666666666,16.817666666666664,6.018000000000001,39.98999999999999,13.914333333333332,76.28766666666667,32.25,30.0
20434,2.10392,42.318,1151,1169,2015,105,2015-04-15,11,Brotación / desarrollo foliar,CC BY-NC 4.0,1.976,7.008333333333332,-2.620333333333333,49.54,17.590666666666667,80.84166666666667,0.0,30.0
20434,2.10392,42.318,1151,1169,2015,212,2015-07-31,85,Envero / maduración,CC BY-NC 4.0,17.921666666666667,25.238666666666663,10.66566666666667,47.86,23.586333333333336,59.614333333333335,237.65000000000003,30.0
20434,2.10392,42.318,1151,1169,2015,267,2015-09-24,91,Cosecha / post-cosecha,CC BY-NC 4.0,11.44,18.150666666666663,5.957333333333335,58.53999999999999,16.717333333333332,70.748,59.41,30.0
20434,2.10392,42.318,1151,1169,2015,293,2015-10-20,95,Senescencia / caída de hojas,CC BY-NC 4.0,7.201000000000001,13.340333333333332,2.2663333333333338,55.52,12.714,77.41066666666667,2.3500000000000014,30.0
20434,2.10392,42.318,1151,1169,2016,123,2016-05-02,11,Brotación / desarrollo foliar,CC BY-NC 4.0,2.573,7.592333333333332,-2.1006666666666667,79.27999999999999,18.662666666666667,82.415,0.0,30.0
20434,2.10392,42.318,1151,1169,2016,245,2016-09-01,85,Envero / maduración,CC BY-NC 4.0,15.639333333333331,23.489333333333327,8.701666666666666,24.620000000000005,22.24166666666667,60.688,171.31000000000003,30.0
20434,2.10392,42.318,1151,1169,2016,290,2016-10-16,91,Cosecha / post-cosecha,CC BY-NC 4.0,8.314666666666666,14.631333333333332,3.477333333333333,70.76000000000002,13.184333333333337,77.393,8.85,30.0
20434,2.10392,42.318,1151,1169,2017,102,2017-04-12,11,Brotación / desarrollo foliar,CC BY-NC 4.0,3.697666666666666,9.402666666666669,-1.395333333333333,65.60999999999999,17.932666666666663,76.88066666666667,0.0,30.0
20434,2.10392,42.318,1151,1169,2017,207,2017-07-26,85,Envero / maduración,CC BY-NC 4.0,14.642666666666663,21.565999999999995,8.191666666666668,66.25999999999999,23.009000000000004,66.77266666666667,147.73000000000002,30.0
20434,2.10392,42.318,1151,1169,2017,279,2017-10-06,91,Cosecha / post-cosecha,CC BY-NC 4.0,9.226333333333336,16.061666666666664,3.936,70.86999999999999,14.243,75.16833333333334,19.82,30.0
20434,2.10392,42.318,1151,1169,2017,291,2017-10-18,95,Senescencia / caída de hojas,CC BY-NC 4.0,9.851666666666668,17.203,4.166,66.91,14.373333333333331,70.74533333333332,22.070000000000007,30.0
20434,2.10392,42.318,1151,1169,2018,122,2018-05-02,11,Brotación / desarrollo foliar,CC BY-NC 4.0,4.696,9.747666666666667,0.1886666666666666,131.86999999999998,17.541333333333334,82.47100000000002,2.52,30.0
20434,2.10392,42.318,1151,1169,2018,246,2018-09-03,85,Envero / maduración,CC BY-NC 4.0,13.972,19.62066666666667,8.689333333333334,85.71,19.905,77.92066666666666,119.18,30.0
20434,2.10392,42.318,1151,1169,2018,268,2018-09-25,91,Cosecha / post-cosecha,CC BY-NC 4.0,12.973333333333333,18.99533333333334,7.9316666666666675,65.47000000000001,17.206999999999997,78.36200000000001,90.92,30.0
20434,2.10392,42.318,1151,1169,2018,279,2018-10-06,95,Senescencia / caída de hojas,CC BY-NC 4.0,11.253666666666668,17.539,5.968333333333332,26.880000000000003,16.338666666666665,78.08833333333334,57.1,30.0
20434,2.10392,42.318,1151,1169,2019,130,2019-05-10,11,Brotación / desarrollo foliar,CC BY-NC 4.0,3.964,9.372666666666666,-1.0416666666666667,73.95999999999998,17.976666666666667,79.85666666666665,0.0,30.0
20434,2.10392,42.318,1151,1169,2019,217,2019-08-05,85,Envero / maduración,CC BY-NC 4.0,16.707666666666665,23.63266666666667,9.955333333333334,65.76,23.40233333333333,62.44233333333332,201.23,30.0
20434,2.10392,42.318,1151,1169,2019,292,2019-10-19,91,Cosecha / post-cosecha,CC BY-NC 4.0,10.383333333333336,17.26833333333333,4.973,24.860000000000007,13.397000000000002,74.30166666666668,36.31,30.0
20434,2.10392,42.318,1151,1169,2019,311,2019-11-07,95,Senescencia / caída de hojas,CC BY-NC 4.0,6.982666666666668,12.132,2.4796666666666667,128.36,9.527666666666669,83.85333333333331,5.520000000000001,30.0
20434,2.10392,42.318,1151,1169,2020,103,2020-04-12,11,Brotación / desarrollo foliar,CC BY-NC 4.0,2.747666666666667,7.927666666666668,-1.4620000000000002,43.32,14.736666666666668,83.08566666666667,0.0,30.0
20434,2.10392,42.318,1151,1169,2020,234,2020-08-21,85,Envero / maduración,CC BY-NC 4.0,16.94066666666667,23.376666666666665,10.641666666666667,25.44,22.616,64.62800000000001,208.22000000000003,30.0
20434,2.10392,42.318,1151,1169,2020,275,2020-10-01,91,Cosecha / post-cosecha,CC BY-NC 4.0,10.257333333333335,16.059,5.214333333333332,77.58999999999999,15.815666666666669,76.73666666666666,50.39,30.0
20434,2.10392,42.318,1151,1169,2020,292,2020-10-18,95,Senescencia / caída de hojas,CC BY-NC 4.0,5.189333333333334,9.981333333333334,1.0053333333333334,131.70000000000002,12.363333333333337,85.52033333333333,4.029999999999998,30.0
20437,2.66386,41.8622,134,140,2014,84,2014-03-25,11,Brotación / desarrollo foliar,CC BY-NC 4.0,8.779666666666667,16.218666666666667,2.8466666666666667,10.329999999999998,15.430333333333332,60.37733333333335,21.57,30.0
20437,2.66386,41.8622,134,140,2014,231,2014-08-19,85,Envero / maduración,CC BY-NC 4.0,21.88,28.23733333333333,15.944,31.610000000000003,22.722,65.02066666666666,356.3999999999999,30.0
20437,2.66386,41.8622,134,140,2014,256,2014-09-13,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.924333333333333,27.092,15.802333333333332,51.58,18.447666666666667,69.55166666666668,327.73,30.0
20437,2.66386,41.8622,134,140,2014,292,2014-10-19,95,Senescencia / caída de hojas,CC BY-NC 4.0,17.28066666666667,23.282333333333334,12.51266666666667,62.580000000000005,13.274,74.36066666666666,218.42,30.0
20437,2.66386,41.8622,134,140,2015,109,2015-04-19,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.581666666666669,17.413666666666668,4.774333333333335,66.25999999999999,18.77433333333333,69.29466666666667,46.120000000000005,30.0
20437,2.66386,41.8622,134,140,2015,235,2015-08-23,85,Envero / maduración,CC BY-NC 4.0,22.435666666666663,28.62066666666667,16.910999999999998,65.69,20.842666666666663,67.67933333333333,373.07,30.0
20437,2.66386,41.8622,134,140,2015,265,2015-09-22,91,Cosecha / post-cosecha,CC BY-NC 4.0,19.16766666666667,25.480333333333338,13.966,24.96,18.160666666666668,68.58266666666665,275.03000000000003,30.0
20437,2.66386,41.8622,134,140,2015,296,2015-10-23,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.575666666666669,20.628,9.704333333333333,63.44,11.695,73.19533333333335,138.09,30.0
20437,2.66386,41.8622,134,140,2016,89,2016-03-29,11,Brotación / desarrollo foliar,CC BY-NC 4.0,7.491666666666668,14.264333333333337,2.2816666666666667,29.97,14.879333333333332,67.10000000000001,6.370000000000001,30.0
20437,2.66386,41.8622,134,140,2016,230,2016-08-17,85,Envero / maduración,CC BY-NC 4.0,23.564,31.20133333333333,16.356,18.620000000000005,24.771666666666665,54.17833333333333,406.9200000000001,30.0
20437,2.66386,41.8622,134,140,2016,265,2016-09-21,91,Cosecha / post-cosecha,CC BY-NC 4.0,21.611,28.659,15.595666666666666,24.960000000000004,19.249,57.59466666666667,348.3300000000001,30.0
20437,2.66386,41.8622,134,140,2016,358,2016-12-23,95,Senescencia / caída de hojas,CC BY-NC 4.0,7.273000000000001,12.495000000000005,3.293,48.97,6.689333333333333,81.05566666666667,0.3000000000000007,30.0
20437,2.66386,41.8622,134,140,2017,78,2017-03-19,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.049666666666663,17.541000000000004,4.401333333333334,23.74,14.687333333333331,68.132,31.82,30.0
20437,2.66386,41.8622,134,140,2017,225,2017-08-13,85,Envero / maduración,CC BY-NC 4.0,23.29233333333333,30.227000000000007,16.716,44.040000000000006,23.93466666666666,60.33,398.77,30.0
20437,2.66386,41.8622,134,140,2017,254,2017-09-11,91,Cosecha / post-cosecha,CC BY-NC 4.0,21.56233333333333,28.069666666666663,15.833666666666666,28.18,19.546333333333337,63.485000000000014,346.87,30.0
20437,2.66386,41.8622,134,140,2017,345,2017-12-11,95,Senescencia / caída de hojas,CC BY-NC 4.0,6.234999999999999,12.756,1.5983333333333334,8.79,7.864333333333332,65.55433333333335,2.43,30.0
20437,2.66386,41.8622,134,140,2018,86,2018-03-27,11,Brotación / desarrollo foliar,CC BY-NC 4.0,6.802666666666665,12.725666666666664,2.01,95.20000000000002,13.799666666666669,73.25766666666667,3.649999999999999,30.0
20437,2.66386,41.8622,134,140,2018,229,2018-08-17,85,Envero / maduración,CC BY-NC 4.0,24.253000000000004,30.395,18.45233333333333,100.82,23.235,64.969,427.5899999999999,30.0
20437,2.66386,41.8622,134,140,2018,325,2018-11-21,95,Senescencia / caída de hojas,CC BY-NC 4.0,10.101,14.822666666666668,6.371333333333333,181.68,7.853000000000001,85.089,35.79,30.0
20437,2.66386,41.8622,134,140,2019,84,2019-03-25,11,Brotación / desarrollo foliar,CC BY-NC 4.0,9.851333333333336,17.482666666666663,3.702333333333333,6.5,16.80566666666667,65.43633333333334,24.89,30.0
20437,2.66386,41.8622,134,140,2019,239,2019-08-27,85,Envero / maduración,CC BY-NC 4.0,23.366666666666667,30.07066666666666,17.41866666666667,24.41,22.769,60.27733333333333,401.00000000000006,30.0
20437,2.66386,41.8622,134,140,2019,278,2019-10-05,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.875666666666667,25.43533333333333,13.655,51.6,16.357666666666667,65.84966666666668,266.27000000000004,30.0
20437,2.66386,41.8622,134,140,2019,339,2019-12-05,95,Senescencia / caída de hojas,CC BY-NC 4.0,7.361333333333333,12.968,3.1093333333333333,112.21,7.671333333333335,78.57199999999997,0.9799999999999986,30.0
20437,2.66386,41.8622,134,140,2020,83,2020-03-23,11,Brotación / desarrollo foliar,CC BY-NC 4.0,9.669333333333332,15.512666666666666,5.220000000000001,54.290000000000006,13.806666666666668,75.89166666666667,18.18,30.0
20437,2.66386,41.8622,134,140,2020,218,2020-08-05,85,Envero / maduración,CC BY-NC 4.0,22.94833333333333,29.126,16.85666666666667,51.19,24.90533333333333,66.50200000000001,388.4500000000001,30.0
